query	rank	left	top	width	height
黄河颂朗诵	5	15	588	538	165
黄河颂朗诵	6	15	767	538	120
黄河颂朗诵	7	15	901	538	129
黄河颂朗诵	8	15	1044	538	105
黄河颂朗诵	9	15	1163	538	85
黄河颂朗诵	10	15	1262	538	85
高铁的对联	1	15	5	538	85
高铁的对联	2	15	104	538	185
高铁的对联	3	15	303	538	105
高铁的对联	4	15	422	538	145
高铁的对联	5	15	581	538	125
高铁的对联	6	15	720	538	105
高铁的对联	7	15	839	538	85
高铁的对联	8	15	938	538	107
高铁的对联	9	15	1059	538	85
高铁的对联	10	15	1158	538	109
xman全集	1	15	5	538	210
xman全集	2	15	229	538	85
xman全集	3	15	328	538	109
xman全集	4	15	451	538	85
xman全集	5	15	550	538	165
xman全集	6	15	729	538	85
xman全集	7	15	828	538	165
xman全集	8	15	1007	538	125
xman全集	9	15	1146	538	125
xman全集	10	15	1285	538	145
三一重工	1	15	5	538	109
三一重工	2	15	128	538	151
三一重工	3	15	293	538	150
三一重工	4	15	457	538	147
三一重工	5	15	618	538	183
三一重工	6	15	815	538	365
三一重工	7	15	1194	538	85
三一重工	8	15	1293	538	109
三一重工	9	15	1416	538	216
三一重工	10	15	1646	538	85
剑极天下最新章节	1	15	5	538	131
剑极天下最新章节	2	15	150	538	134
剑极天下最新章节	3	15	298	538	134
剑极天下最新章节	4	15	446	538	134
剑极天下最新章节	5	15	594	538	85
剑极天下最新章节	6	15	693	538	109
剑极天下最新章节	7	15	816	538	134
剑极天下最新章节	8	15	964	538	85
剑极天下最新章节	9	15	1063	538	134
剑极天下最新章节	10	15	1211	538	85
杜威十进分类法	1	15	5	538	109
杜威十进分类法	2	15	128	538	268
杜威十进分类法	3	15	410	538	169
杜威十进分类法	4	15	593	538	168
杜威十进分类法	5	15	775	538	108
杜威十进分类法	6	15	897	538	125
杜威十进分类法	7	15	1036	538	125
杜威十进分类法	8	15	1175	538	125
杜威十进分类法	9	15	1314	538	125
杜威十进分类法	10	15	1453	538	125
红石坊国语版	1	15	5	538	109
红石坊国语版	2	15	128	538	109
红石坊国语版	3	15	251	538	109
红石坊国语版	4	15	374	538	85
红石坊国语版	5	15	473	538	109
红石坊国语版	6	15	596	538	104
红石坊国语版	7	15	714	538	120
红石坊国语版	8	15	848	538	85
红石坊国语版	9	15	947	538	109
红石坊国语版	10	15	1070	538	85
大时代粤语	1	15	5	538	210
大时代粤语	2	15	229	538	109
大时代粤语	3	15	352	538	85
大时代粤语	4	15	451	538	185
大时代粤语	5	15	650	538	125
大时代粤语	6	15	789	538	229
大时代粤语	7	15	1032	538	129
大时代粤语	8	15	1175	538	105
大时代粤语	9	15	1294	538	125
大时代粤语	10	15	1433	538	125
惠州婚庆	1	15	5	538	89
惠州婚庆	2	15	108	538	109
惠州婚庆	3	15	231	538	85
惠州婚庆	4	15	330	538	108
惠州婚庆	5	15	452	538	252
惠州婚庆	6	15	718	538	85
惠州婚庆	7	15	817	538	109
惠州婚庆	8	15	940	538	109
惠州婚庆	9	15	1063	538	85
惠州婚庆	10	15	1162	538	89
2015教师政治学习内容	1	15	5	538	85
2015教师政治学习内容	2	15	104	538	268
2015教师政治学习内容	3	15	386	538	85
2015教师政治学习内容	4	15	485	538	85
2015教师政治学习内容	5	15	584	538	85
2015教师政治学习内容	6	15	683	538	85
2015教师政治学习内容	7	15	782	538	85
2015教师政治学习内容	8	15	881	538	85
2015教师政治学习内容	9	15	980	538	85
2015教师政治学习内容	10	15	1079	538	85
威海职业学院单招	1	15	5	538	109
威海职业学院单招	2	15	128	538	165
威海职业学院单招	3	15	307	538	105
威海职业学院单招	4	15	426	538	125
威海职业学院单招	5	15	565	538	108
威海职业学院单招	6	15	687	538	85
威海职业学院单招	7	15	786	538	85
威海职业学院单招	8	15	885	538	125
威海职业学院单招	9	15	1024	538	125
威海职业学院单招	10	15	1163	538	105
组织机构代码证年检	1	15	5	538	85
组织机构代码证年检	2	15	104	538	85
组织机构代码证年检	3	15	203	538	109
组织机构代码证年检	4	15	326	538	85
组织机构代码证年检	5	15	425	538	85
组织机构代码证年检	6	15	524	538	109
组织机构代码证年检	7	15	647	538	89
组织机构代码证年检	8	15	750	538	85
组织机构代码证年检	9	15	849	538	243
组织机构代码证年检	10	15	1106	538	125
冒险岛主教	1	15	5	538	85
冒险岛主教	2	15	104	538	109
冒险岛主教	3	15	227	538	145
冒险岛主教	4	15	386	538	85
冒险岛主教	5	15	485	538	129
冒险岛主教	6	15	628	538	120
冒险岛主教	7	15	762	538	85
冒险岛主教	8	15	861	538	120
冒险岛主教	9	15	995	538	109
冒险岛主教	10	15	1118	538	145
学习日志	1	15	5	538	85
学习日志	2	15	104	538	165
学习日志	3	15	283	538	85
学习日志	4	15	382	538	85
学习日志	5	15	481	538	85
学习日志	6	15	580	538	85
学习日志	7	15	679	538	85
学习日志	8	15	778	538	85
学习日志	9	15	877	538	85
学习日志	10	15	976	538	85
我的世界电梯怎么做	1	15	5	538	243
我的世界电梯怎么做	2	15	262	538	109
我的世界电梯怎么做	3	15	385	538	120
我的世界电梯怎么做	4	15	519	538	210
我的世界电梯怎么做	5	15	743	538	125
我的世界电梯怎么做	6	15	882	538	109
我的世界电梯怎么做	7	15	1005	538	109
我的世界电梯怎么做	8	15	1128	538	109
我的世界电梯怎么做	9	15	1251	538	109
我的世界电梯怎么做	10	15	1374	538	129
等着我寻亲2015最新	1	15	5	538	109
等着我寻亲2015最新	2	15	128	538	165
等着我寻亲2015最新	3	15	307	538	105
等着我寻亲2015最新	4	15	426	538	105
等着我寻亲2015最新	5	15	545	538	105
等着我寻亲2015最新	6	15	664	538	105
等着我寻亲2015最新	7	15	783	538	105
等着我寻亲2015最新	8	15	902	538	105
等着我寻亲2015最新	9	15	1021	538	105
等着我寻亲2015最新	10	15	1140	538	105
支付宝提现多久到账	1	15	5	538	109
支付宝提现多久到账	2	15	128	538	243
支付宝提现多久到账	3	15	385	538	109
支付宝提现多久到账	4	15	508	538	133
支付宝提现多久到账	5	15	655	538	185
支付宝提现多久到账	6	15	854	538	125
支付宝提现多久到账	7	15	993	538	125
支付宝提现多久到账	8	15	1132	538	85
支付宝提现多久到账	9	15	1231	538	85
支付宝提现多久到账	10	15	1330	538	105
终极西游	1	15	5	538	210
终极西游	2	15	229	538	185
终极西游	3	15	428	538	85
终极西游	4	15	527	538	85
终极西游	5	15	626	538	145
终极西游	6	15	785	538	125
终极西游	7	15	924	538	125
终极西游	8	15	1063	538	105
终极西游	9	15	1182	538	105
终极西游	10	15	1301	538	145
王立军加刑	1	15	5	538	105
王立军加刑	2	15	124	538	109
王立军加刑	3	15	247	538	109
王立军加刑	4	15	370	538	109
王立军加刑	5	15	493	538	85
王立军加刑	6	15	592	538	85
王立军加刑	7	15	691	538	85
王立军加刑	8	15	790	538	85
王立军加刑	9	15	889	538	85
王立军加刑	10	15	988	538	85
玉石的种类	1	15	5	538	243
玉石的种类	2	15	262	538	109
玉石的种类	3	15	385	538	109
玉石的种类	4	15	508	538	154
玉石的种类	5	15	676	538	120
玉石的种类	6	15	810	538	109
玉石的种类	7	15	933	538	109
玉石的种类	8	15	1056	538	109
玉石的种类	9	15	1179	538	85
玉石的种类	10	15	1278	538	104
毛蛋的做法	1	15	5	538	138
毛蛋的做法	2	15	157	538	85
毛蛋的做法	3	15	256	538	110
毛蛋的做法	4	15	380	538	109
毛蛋的做法	5	15	503	538	105
毛蛋的做法	6	15	622	538	185
毛蛋的做法	7	15	821	538	125
毛蛋的做法	8	15	960	538	120
毛蛋的做法	9	15	1094	538	125
毛蛋的做法	10	15	1233	538	125
你是幸运玩家吗	1	15	5	538	85
你是幸运玩家吗	2	15	104	538	109
你是幸运玩家吗	3	15	227	538	109
你是幸运玩家吗	4	15	350	538	125
你是幸运玩家吗	5	15	489	538	109
你是幸运玩家吗	6	15	612	538	85
你是幸运玩家吗	7	15	711	538	105
你是幸运玩家吗	8	15	830	538	85
你是幸运玩家吗	9	15	929	538	109
你是幸运玩家吗	10	15	1052	538	85
铁板鱿鱼	1	15	5	538	340
铁板鱿鱼	2	15	359	538	129
铁板鱿鱼	3	15	502	538	148
铁板鱿鱼	4	15	664	538	120
铁板鱿鱼	5	15	798	538	332
铁板鱿鱼	6	15	1144	538	229
铁板鱿鱼	7	15	1387	538	109
铁板鱿鱼	8	15	1510	538	109
铁板鱿鱼	9	15	1633	538	109
铁板鱿鱼	10	15	1756	538	109
金孔雀轻轻跳教案	1	15	5	538	85
金孔雀轻轻跳教案	2	15	104	538	109
金孔雀轻轻跳教案	3	15	227	538	107
金孔雀轻轻跳教案	4	15	348	538	85
金孔雀轻轻跳教案	5	15	447	538	188
金孔雀轻轻跳教案	6	15	649	538	85
金孔雀轻轻跳教案	7	15	748	538	85
金孔雀轻轻跳教案	8	15	847	538	85
金孔雀轻轻跳教案	9	15	946	538	85
金孔雀轻轻跳教案	10	15	1045	538	85
毛线拖鞋编织花样	1	15	5	538	227
毛线拖鞋编织花样	2	15	246	538	109
毛线拖鞋编织花样	3	15	369	538	109
毛线拖鞋编织花样	4	15	492	538	210
毛线拖鞋编织花样	5	15	716	538	109
毛线拖鞋编织花样	6	15	839	538	120
毛线拖鞋编织花样	7	15	973	538	111
毛线拖鞋编织花样	8	15	1098	538	85
毛线拖鞋编织花样	9	15	1197	538	109
毛线拖鞋编织花样	10	15	1320	538	109
冰山上的来客	1	15	5	538	149
冰山上的来客	2	15	168	538	209
冰山上的来客	3	15	391	538	129
冰山上的来客	4	15	534	538	105
冰山上的来客	5	15	653	538	318
冰山上的来客	6	15	985	538	229
冰山上的来客	7	15	1228	538	109
冰山上的来客	8	15	1351	538	85
冰山上的来客	9	15	1450	538	129
冰山上的来客	10	15	1593	538	216
正当防卫2和gta5地图	1	15	5	538	145
正当防卫2和gta5地图	2	15	164	538	145
正当防卫2和gta5地图	3	15	323	538	109
正当防卫2和gta5地图	4	15	446	538	107
正当防卫2和gta5地图	5	15	567	538	109
正当防卫2和gta5地图	6	15	690	538	107
正当防卫2和gta5地图	7	15	811	538	107
正当防卫2和gta5地图	8	15	932	538	109
正当防卫2和gta5地图	9	15	1055	538	85
正当防卫2和gta5地图	10	15	1154	538	85
魔力宝贝	1	15	5	538	109
魔力宝贝	2	15	128	538	229
魔力宝贝	3	15	371	538	169
魔力宝贝	4	15	554	538	129
魔力宝贝	5	15	697	538	129
魔力宝贝	6	15	840	538	120
魔力宝贝	7	15	974	538	109
魔力宝贝	8	15	1097	538	120
魔力宝贝	9	15	1231	538	109
魔力宝贝	10	15	1354	538	195
有效教学模式学习心得	1	15	5	538	85
有效教学模式学习心得	2	15	104	538	165
有效教学模式学习心得	3	15	283	538	85
有效教学模式学习心得	4	15	382	538	85
有效教学模式学习心得	5	15	481	538	85
有效教学模式学习心得	6	15	580	538	85
有效教学模式学习心得	7	15	679	538	85
有效教学模式学习心得	8	15	778	538	85
有效教学模式学习心得	9	15	877	538	85
有效教学模式学习心得	10	15	976	538	85
cf会员	1	15	5	538	229
cf会员	2	15	248	538	129
cf会员	3	15	391	538	86
cf会员	4	15	491	538	110
cf会员	5	15	615	538	243
cf会员	6	15	872	538	109
cf会员	7	15	995	538	86
cf会员	8	15	1095	538	109
cf会员	9	15	1218	538	86
cf会员	10	15	1318	538	85
免费领q币活动	1	15	5	538	85
免费领q币活动	2	15	104	538	85
免费领q币活动	3	15	203	538	109
免费领q币活动	4	15	326	538	185
免费领q币活动	5	15	525	538	85
免费领q币活动	6	15	624	538	85
免费领q币活动	7	15	723	538	243
免费领q币活动	8	15	980	538	125
免费领q币活动	9	15	1119	538	105
免费领q币活动	10	15	1238	538	125
上海同济医院	1	15	5	538	125
上海同济医院	2	15	144	538	129
上海同济医院	3	15	287	538	125
上海同济医院	4	15	426	538	293
上海同济医院	5	15	733	538	85
上海同济医院	6	15	832	538	149
上海同济医院	7	15	995	538	109
上海同济医院	8	15	1118	538	85
上海同济医院	9	15	1217	538	109
武神风暴最新章节	1	15	5	538	85
武神风暴最新章节	2	15	104	538	134
武神风暴最新章节	3	15	252	538	85
武神风暴最新章节	4	15	351	538	85
武神风暴最新章节	5	15	450	538	134
武神风暴最新章节	6	15	598	538	134
武神风暴最新章节	7	15	746	538	134
武神风暴最新章节	8	15	894	538	134
武神风暴最新章节	9	15	1042	538	86
武神风暴最新章节	10	15	1142	538	85
火影忍者贴吧	1	15	5	538	229
火影忍者贴吧	2	15	248	538	109
火影忍者贴吧	3	15	371	538	150
火影忍者贴吧	4	15	535	538	91
火影忍者贴吧	5	15	640	538	109
火影忍者贴吧	6	15	763	538	104
火影忍者贴吧	7	15	881	538	109
火影忍者贴吧	8	15	1004	538	85
火影忍者贴吧	9	15	1103	538	85
火影忍者贴吧	10	15	1202	538	169
十大作曲家声乐作品音乐会	1	15	5	538	210
十大作曲家声乐作品音乐会	2	15	229	538	120
十大作曲家声乐作品音乐会	3	15	363	538	85
十大作曲家声乐作品音乐会	4	15	462	538	85
十大作曲家声乐作品音乐会	5	15	561	538	120
十大作曲家声乐作品音乐会	6	15	695	538	85
十大作曲家声乐作品音乐会	7	15	794	538	120
十大作曲家声乐作品音乐会	8	15	928	538	120
十大作曲家声乐作品音乐会	9	15	1062	538	89
十大作曲家声乐作品音乐会	10	15	1165	538	104
护甲穿透好还是攻击力	1	15	5	538	175
护甲穿透好还是攻击力	2	15	194	538	108
护甲穿透好还是攻击力	3	15	316	538	109
护甲穿透好还是攻击力	4	15	439	538	107
护甲穿透好还是攻击力	5	15	560	538	107
护甲穿透好还是攻击力	6	15	681	538	85
护甲穿透好还是攻击力	7	15	780	538	85
护甲穿透好还是攻击力	8	15	879	538	109
护甲穿透好还是攻击力	9	15	1002	538	109
护甲穿透好还是攻击力	10	15	1125	538	85
撕名牌游戏规则	1	15	5	538	85
撕名牌游戏规则	2	15	104	538	85
撕名牌游戏规则	3	15	203	538	109
撕名牌游戏规则	4	15	326	538	85
撕名牌游戏规则	5	15	425	538	109
撕名牌游戏规则	6	15	548	538	109
撕名牌游戏规则	7	15	671	538	109
撕名牌游戏规则	8	15	794	538	114
撕名牌游戏规则	9	15	922	538	85
撕名牌游戏规则	10	15	1021	538	109
夜莺的歌声ppt完美版	1	15	5	538	85
夜莺的歌声ppt完美版	2	15	104	538	108
夜莺的歌声ppt完美版	3	15	226	538	85
夜莺的歌声ppt完美版	4	15	325	538	110
夜莺的歌声ppt完美版	5	15	449	538	109
夜莺的歌声ppt完美版	6	15	572	538	85
夜莺的歌声ppt完美版	7	15	671	538	85
夜莺的歌声ppt完美版	8	15	770	538	85
夜莺的歌声ppt完美版	9	15	869	538	85
夜莺的歌声ppt完美版	10	15	968	538	85
宝宝取名	1	15	5	538	169
宝宝取名	2	15	188	538	273
宝宝取名	3	15	475	538	229
宝宝取名	4	15	718	538	89
宝宝取名	5	15	821	538	120
宝宝取名	6	15	955	538	109
宝宝取名	7	15	1078	538	85
宝宝取名	8	15	1177	538	129
宝宝取名	9	15	1320	538	85
宝宝取名	10	15	1419	538	165
虐杀原形2修改器	1	15	5	538	114
虐杀原形2修改器	2	15	133	538	85
虐杀原形2修改器	3	15	232	538	120
虐杀原形2修改器	4	15	366	538	125
虐杀原形2修改器	5	15	505	538	303
虐杀原形2修改器	6	15	822	538	108
虐杀原形2修改器	7	15	944	538	114
虐杀原形2修改器	8	15	1072	538	109
虐杀原形2修改器	9	15	1195	538	114
虐杀原形2修改器	10	15	1323	538	129
枪魂冰子	1	15	5	538	229
枪魂冰子	2	15	248	538	129
枪魂冰子	3	15	391	538	109
枪魂冰子	4	15	514	538	65
枪魂冰子	5	15	593	538	110
枪魂冰子	6	15	717	538	85
枪魂冰子	7	15	816	538	109
枪魂冰子	8	15	939	538	109
枪魂冰子	9	15	1062	538	104
枪魂冰子	10	15	1180	538	109
试婚99天全文免费阅读	1	15	5	538	109
试婚99天全文免费阅读	2	15	128	538	109
试婚99天全文免费阅读	3	15	251	538	85
试婚99天全文免费阅读	4	15	350	538	85
试婚99天全文免费阅读	5	15	449	538	104
试婚99天全文免费阅读	6	15	567	538	85
试婚99天全文免费阅读	7	15	666	538	85
试婚99天全文免费阅读	8	15	765	538	85
试婚99天全文免费阅读	9	15	864	538	85
试婚99天全文免费阅读	10	15	963	538	85
非恶意逾期证明范本	1	15	5	538	255
非恶意逾期证明范本	2	15	274	538	109
非恶意逾期证明范本	3	15	397	538	105
非恶意逾期证明范本	4	15	516	538	85
非恶意逾期证明范本	5	15	615	538	85
非恶意逾期证明范本	6	15	714	538	108
非恶意逾期证明范本	7	15	836	538	125
非恶意逾期证明范本	8	15	975	538	85
非恶意逾期证明范本	9	15	1074	538	125
非恶意逾期证明范本	10	15	1213	538	85
我心中的美丽乡村	1	15	5	538	105
我心中的美丽乡村	2	15	124	538	145
我心中的美丽乡村	3	15	283	538	85
我心中的美丽乡村	4	15	382	538	85
我心中的美丽乡村	5	15	481	538	109
我心中的美丽乡村	6	15	604	538	85
我心中的美丽乡村	7	15	703	538	109
我心中的美丽乡村	8	15	826	538	85
我心中的美丽乡村	9	15	925	538	109
我心中的美丽乡村	10	15	1048	538	131
小儿清热止咳口服液	1	15	5	538	268
小儿清热止咳口服液	2	15	287	538	109
小儿清热止咳口服液	3	15	410	538	306
小儿清热止咳口服液	4	15	730	538	120
小儿清热止咳口服液	5	15	864	538	170
小儿清热止咳口服液	6	15	1048	538	89
小儿清热止咳口服液	7	15	1151	538	191
小儿清热止咳口服液	8	15	1356	538	85
小儿清热止咳口服液	9	15	1455	538	85
小儿清热止咳口服液	10	15	1554	538	85
化妆需要的基本用品	1	15	5	538	109
化妆需要的基本用品	2	15	128	538	185
化妆需要的基本用品	3	15	327	538	85
化妆需要的基本用品	4	15	426	538	108
化妆需要的基本用品	5	15	548	538	85
化妆需要的基本用品	6	15	647	538	125
化妆需要的基本用品	7	15	786	538	125
化妆需要的基本用品	8	15	925	538	125
化妆需要的基本用品	9	15	1064	538	145
化妆需要的基本用品	10	15	1223	538	125
神纹道无弹窗	1	15	5	538	131
神纹道无弹窗	2	15	150	538	174
神纹道无弹窗	3	15	338	538	85
神纹道无弹窗	4	15	437	538	134
神纹道无弹窗	5	15	585	538	134
神纹道无弹窗	6	15	733	538	109
神纹道无弹窗	7	15	856	538	134
神纹道无弹窗	8	15	1004	538	114
神纹道无弹窗	9	15	1132	538	134
神纹道无弹窗	10	15	1280	538	85
台湾印象武夷大红袍经典礼盒	1	15	5	538	109
台湾印象武夷大红袍经典礼盒	2	15	128	538	109
台湾印象武夷大红袍经典礼盒	3	15	251	538	109
台湾印象武夷大红袍经典礼盒	4	15	374	538	109
台湾印象武夷大红袍经典礼盒	5	15	497	538	85
台湾印象武夷大红袍经典礼盒	6	15	596	538	85
台湾印象武夷大红袍经典礼盒	7	15	695	538	109
台湾印象武夷大红袍经典礼盒	8	15	818	538	109
台湾印象武夷大红袍经典礼盒	9	15	941	538	129
台湾印象武夷大红袍经典礼盒	10	15	1084	538	109
皮蛋瘦肉粥	1	15	5	538	340
皮蛋瘦肉粥	2	15	359	538	120
皮蛋瘦肉粥	3	15	493	538	150
皮蛋瘦肉粥	4	15	657	538	138
皮蛋瘦肉粥	5	15	809	538	120
皮蛋瘦肉粥	6	15	943	538	109
皮蛋瘦肉粥	7	15	1066	538	109
皮蛋瘦肉粥	8	15	1189	538	125
皮蛋瘦肉粥	9	15	1328	538	85
皮蛋瘦肉粥	10	15	1427	538	109
尧的意思	1	15	5	538	152
尧的意思	2	15	171	538	105
尧的意思	3	15	290	538	150
尧的意思	4	15	454	538	85
尧的意思	5	15	553	538	85
尧的意思	6	15	652	538	85
尧的意思	7	15	751	538	85
尧的意思	8	15	850	538	85
尧的意思	9	15	949	538	85
尧的意思	10	15	1048	538	85
双簧视频	1	15	5	538	210
双簧视频	2	15	229	538	129
双簧视频	3	15	372	538	129
双簧视频	4	15	515	538	120
双簧视频	5	15	649	538	120
双簧视频	6	15	783	538	120
双簧视频	7	15	917	538	129
双簧视频	8	15	1060	538	120
双簧视频	9	15	1194	538	129
双簧视频	10	15	1337	538	120
傣族舞蹈视频	1	15	5	538	102
傣族舞蹈视频	2	15	121	538	120
傣族舞蹈视频	3	15	255	538	120
傣族舞蹈视频	4	15	389	538	120
傣族舞蹈视频	5	15	523	538	112
傣族舞蹈视频	6	15	649	538	120
傣族舞蹈视频	7	15	783	538	120
傣族舞蹈视频	8	15	917	538	129
傣族舞蹈视频	9	15	1060	538	125
傣族舞蹈视频	10	15	1199	538	105
卡桑德拉大桥	1	15	5	538	209
卡桑德拉大桥	2	15	228	538	85
卡桑德拉大桥	3	15	327	538	169
卡桑德拉大桥	4	15	510	538	129
卡桑德拉大桥	5	15	653	538	105
卡桑德拉大桥	6	15	772	538	105
卡桑德拉大桥	7	15	891	538	129
卡桑德拉大桥	8	15	1034	538	110
卡桑德拉大桥	9	15	1158	538	120
卡桑德拉大桥	10	15	1292	538	85
绵阳婚纱影楼	1	15	5	538	208
绵阳婚纱影楼	2	15	227	538	109
绵阳婚纱影楼	3	15	350	538	109
绵阳婚纱影楼	4	15	473	538	109
绵阳婚纱影楼	5	15	596	538	203
绵阳婚纱影楼	6	15	813	538	85
绵阳婚纱影楼	7	15	912	538	109
绵阳婚纱影楼	8	15	1035	538	109
绵阳婚纱影楼	9	15	1158	538	109
绵阳婚纱影楼	10	15	1281	538	109
2015年热点新闻	1	15	5	538	210
2015年热点新闻	2	15	229	538	109
2015年热点新闻	3	15	352	538	216
2015年热点新闻	4	15	582	538	85
2015年热点新闻	5	15	681	538	85
2015年热点新闻	6	15	780	538	109
2015年热点新闻	7	15	903	538	109
2015年热点新闻	8	15	1026	538	85
2015年热点新闻	9	15	1125	538	85
2015年热点新闻	10	15	1224	538	85
七台河矿务局刘英志	1	15	5	538	107
七台河矿务局刘英志	2	15	126	538	85
七台河矿务局刘英志	3	15	225	538	105
七台河矿务局刘英志	4	15	344	538	85
七台河矿务局刘英志	5	15	443	538	85
七台河矿务局刘英志	6	15	542	538	85
七台河矿务局刘英志	7	15	641	538	104
七台河矿务局刘英志	8	15	759	538	85
七台河矿务局刘英志	9	15	858	538	85
七台河矿务局刘英志	10	15	957	538	85
时代商报胡秀丽	1	15	5	538	109
时代商报胡秀丽	2	15	128	538	85
时代商报胡秀丽	3	15	227	538	111
时代商报胡秀丽	4	15	352	538	105
时代商报胡秀丽	5	15	471	538	85
时代商报胡秀丽	6	15	570	538	85
时代商报胡秀丽	7	15	669	538	85
时代商报胡秀丽	8	15	768	538	109
时代商报胡秀丽	9	15	891	538	85
时代商报胡秀丽	10	15	990	538	85
评书鬼吹灯全集	1	15	5	538	210
评书鬼吹灯全集	2	15	229	538	109
评书鬼吹灯全集	3	15	352	538	109
评书鬼吹灯全集	4	15	475	538	85
评书鬼吹灯全集	5	15	574	538	85
评书鬼吹灯全集	6	15	673	538	85
评书鬼吹灯全集	7	15	772	538	109
评书鬼吹灯全集	8	15	895	538	125
评书鬼吹灯全集	9	15	1034	538	104
评书鬼吹灯全集	10	15	1152	538	109
海贼王全集迅雷种子	1	15	5	538	109
海贼王全集迅雷种子	2	15	128	538	111
海贼王全集迅雷种子	3	15	253	538	109
海贼王全集迅雷种子	4	15	376	538	109
海贼王全集迅雷种子	5	15	499	538	109
海贼王全集迅雷种子	6	15	622	538	85
海贼王全集迅雷种子	7	15	721	538	85
海贼王全集迅雷种子	8	15	820	538	85
海贼王全集迅雷种子	9	15	919	538	114
海贼王全集迅雷种子	10	15	1047	538	109
小班幼儿舞蹈视频大全	1	15	5	538	210
小班幼儿舞蹈视频大全	2	15	229	538	129
小班幼儿舞蹈视频大全	3	15	372	538	109
小班幼儿舞蹈视频大全	4	15	495	538	120
小班幼儿舞蹈视频大全	5	15	629	538	112
小班幼儿舞蹈视频大全	6	15	755	538	89
小班幼儿舞蹈视频大全	7	15	858	538	120
小班幼儿舞蹈视频大全	8	15	992	538	120
小班幼儿舞蹈视频大全	9	15	1126	538	120
小班幼儿舞蹈视频大全	10	15	1260	538	89
十六年前的回忆ppt	1	15	5	538	85
十六年前的回忆ppt	2	15	104	538	110
十六年前的回忆ppt	3	15	228	538	109
十六年前的回忆ppt	4	15	351	538	85
十六年前的回忆ppt	5	15	450	538	85
十六年前的回忆ppt	6	15	549	538	104
十六年前的回忆ppt	7	15	667	538	104
十六年前的回忆ppt	8	15	785	538	85
十六年前的回忆ppt	9	15	884	538	85
十六年前的回忆ppt	10	15	983	538	86
致接力加油稿	1	15	5	538	85
致接力加油稿	2	15	104	538	165
致接力加油稿	3	15	283	538	85
致接力加油稿	4	15	382	538	85
致接力加油稿	5	15	481	538	85
致接力加油稿	6	15	580	538	85
致接力加油稿	7	15	679	538	85
致接力加油稿	8	15	778	538	85
致接力加油稿	9	15	877	538	85
致接力加油稿	10	15	976	538	85
南京农业大学研究生院	1	15	5	538	85
南京农业大学研究生院	2	15	104	538	109
南京农业大学研究生院	3	15	227	538	109
南京农业大学研究生院	4	15	350	538	89
南京农业大学研究生院	5	15	453	538	85
南京农业大学研究生院	6	15	552	538	109
南京农业大学研究生院	7	15	675	538	109
南京农业大学研究生院	8	15	798	538	109
南京农业大学研究生院	9	15	921	538	85
南京农业大学研究生院	10	15	1020	538	85
三国志姜维传攻略	1	15	5	538	109
三国志姜维传攻略	2	15	128	538	85
三国志姜维传攻略	3	15	227	538	109
三国志姜维传攻略	4	15	350	538	85
三国志姜维传攻略	5	15	449	538	109
三国志姜维传攻略	6	15	572	538	165
三国志姜维传攻略	7	15	751	538	85
三国志姜维传攻略	8	15	850	538	108
三国志姜维传攻略	9	15	972	538	85
三国志姜维传攻略	10	15	1071	538	85
职工基本养老保险	1	15	5	538	129
职工基本养老保险	2	15	148	538	89
职工基本养老保险	3	15	251	538	85
职工基本养老保险	4	15	350	538	85
职工基本养老保险	5	15	449	538	196
职工基本养老保险	6	15	659	538	109
职工基本养老保险	7	15	782	538	85
职工基本养老保险	8	15	881	538	85
职工基本养老保险	9	15	980	538	85
职工基本养老保险	10	15	1079	538	85
日本拳手来华挑战23秒被ko比赛视频	1	15	5	538	210
日本拳手来华挑战23秒被ko比赛视频	2	15	229	538	129
日本拳手来华挑战23秒被ko比赛视频	3	15	372	538	109
日本拳手来华挑战23秒被ko比赛视频	4	15	495	538	120
日本拳手来华挑战23秒被ko比赛视频	5	15	629	538	85
日本拳手来华挑战23秒被ko比赛视频	6	15	728	538	120
日本拳手来华挑战23秒被ko比赛视频	7	15	862	538	109
日本拳手来华挑战23秒被ko比赛视频	8	15	985	538	85
日本拳手来华挑战23秒被ko比赛视频	9	15	1084	538	109
日本拳手来华挑战23秒被ko比赛视频	10	15	1207	538	85
曾小贤老婆	1	15	5	538	229
曾小贤老婆	2	15	248	538	107
曾小贤老婆	3	15	369	538	145
曾小贤老婆	4	15	528	538	125
曾小贤老婆	5	15	667	538	105
曾小贤老婆	6	15	786	538	105
曾小贤老婆	7	15	905	538	125
曾小贤老婆	8	15	1044	538	125
曾小贤老婆	9	15	1183	538	85
曾小贤老婆	10	15	1282	538	109
岩柏手串如何保养	1	15	5	538	125
岩柏手串如何保养	2	15	144	538	111
岩柏手串如何保养	3	15	269	538	125
岩柏手串如何保养	4	15	408	538	125
岩柏手串如何保养	5	15	547	538	109
岩柏手串如何保养	6	15	670	538	85
岩柏手串如何保养	7	15	769	538	85
岩柏手串如何保养	8	15	868	538	85
岩柏手串如何保养	9	15	967	538	109
岩柏手串如何保养	10	15	1090	538	85
哀乐葬礼进行曲	1	15	5	538	210
哀乐葬礼进行曲	2	15	229	538	85
哀乐葬礼进行曲	3	15	328	538	109
哀乐葬礼进行曲	4	15	451	538	85
哀乐葬礼进行曲	5	15	550	538	85
哀乐葬礼进行曲	6	15	649	538	85
哀乐葬礼进行曲	7	15	748	538	129
